timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,payload4_centi_psi,payload5_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3,raw_adc4,raw_adc5
23536736,1567,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23545689,1568,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23554642,1569,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23563595,1570,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23574278,1571,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23583230,1572,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23592183,1573,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23601136,1574,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23610089,1575,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23620771,1576,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23629724,1577,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23638677,1578,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23647630,1579,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23656583,1580,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23667266,1581,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23676218,1582,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23685171,1583,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23694124,1584,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23703077,1585,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23713759,1586,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23722712,1587,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23731665,1588,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23740619,1589,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23749572,1590,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23760253,1591,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23769206,1592,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23778159,1593,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23787112,1594,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23796065,1595,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23806747,1596,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23815700,1597,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23824653,1598,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23833606,1599,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23842559,1600,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23853241,1601,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23862194,1602,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23871147,1603,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23880100,1604,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23889053,1605,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23899735,1606,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23908688,1607,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23917641,1608,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23926594,1609,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23935561,1610,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23946231,1611,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23955184,1612,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23964137,1613,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23973090,1614,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23982043,1615,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23992725,1616,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24001678,1617,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24010631,1618,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24019584,1619,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24028537,1620,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24039219,1621,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24048172,1622,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24057125,1623,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24066078,1624,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24075031,1625,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24085713,1626,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24094666,1627,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24103619,1628,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24112572,1629,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24121525,1630,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
